event_id,timestamp,user_id,role,department,network_zone,device_id,resource_id,sensitivity,action,outcome,is_anomaly,anomaly_type
EVT_13036,2026-05-13 07:27:10,USR_046,Employee,Engineering,VPN_Remote,DEV_146,RES_INT_03,Internal,Read,Success,0,
EVT_13037,2026-05-13 07:27:20,USR_023,Intern,HR,Internal_Corporate,DEV_123,RES_PUB_02,Public,Read,Success,0,
EVT_13038,2026-05-13 07:29:27,USR_001,Employee,Engineering,Internal_Corporate,DEV_101,RES_INT_03,Internal,Read,Success,0,
EVT_13039,2026-05-13 07:35:16,USR_040,Employee,Finance,Internal_Corporate,DEV_140,RES_INT_04,Internal,Read,Failure,0,
EVT_13040,2026-05-13 07:36:19,USR_047,Employee,HR,VPN_Remote,DEV_147,RES_GEN_21,Internal,Read,Success,0,
EVT_13041,2026-05-13 07:36:43,USR_002,Employee,Sales,Internal_Corporate,DEV_102,RES_GEN_26,Internal,Read,Success,0,
EVT_13042,2026-05-13 07:37:23,USR_058,Employee,HR,VPN_Remote,DEV_158,RES_GEN_22,Internal,Read,Success,0,
EVT_13043,2026-05-13 07:37:24,USR_023,Intern,HR,Internal_Corporate,DEV_123,RES_INT_02,Internal,Write,Success,0,
EVT_13044,2026-05-13 07:38:09,USR_029,Admin,Sales,VPN_Remote,DEV_129,RES_GEN_28,Internal,Read,Success,0,
EVT_13045,2026-05-13 07:39:44,USR_026,Manager,Engineering,VPN_Remote,DEV_126,RES_INT_01,Internal,Read,Success,0,
EVT_13046,2026-05-13 07:40:44,USR_055,Employee,Sales,Public_Internet,DEV_155,RES_GEN_25,Internal,Read,Success,0,
EVT_13047,2026-05-13 07:41:15,USR_052,Employee,Sales,VPN_Remote,DEV_152,RES_INT_02,Internal,Read,Success,0,
EVT_13048,2026-05-13 07:43:47,USR_024,Admin,Engineering,Internal_Corporate,DEV_124,RES_GEN_28,Internal,Read,Success,0,
EVT_13049,2026-05-13 07:47:18,USR_058,Employee,HR,Internal_Corporate,DEV_158,RES_GEN_25,Internal,Read,Success,0,
EVT_13050,2026-05-13 07:47:28,USR_042,Manager,HR,Internal_Corporate,DEV_142,RES_GEN_27,Internal,Read,Failure,0,
EVT_13051,2026-05-13 07:47:38,USR_047,Employee,HR,Internal_Corporate,DEV_147,RES_GEN_21,Internal,Read,Success,0,
EVT_13052,2026-05-13 07:50:05,USR_054,Intern,HR,VPN_Remote,DEV_154,RES_GEN_23,Internal,Read,Success,0,
EVT_13053,2026-05-13 07:50:49,USR_033,Intern,Engineering,Internal_Corporate,DEV_133,RES_GEN_19,Internal,Read,Success,0,
EVT_13054,2026-05-13 07:51:50,USR_021,Employee,Finance,VPN_Remote,DEV_121,RES_PUB_03,Public,Execute,Success,0,
EVT_13055,2026-05-13 07:53:25,USR_004,Employee,Sales,Internal_Corporate,DEV_104,RES_GEN_19,Internal,Delete,Success,0,
EVT_13056,2026-05-13 07:53:29,USR_033,Intern,Engineering,Internal_Corporate,DEV_133,RES_GEN_19,Internal,Read,Success,0,
EVT_13057,2026-05-13 07:59:32,USR_040,Employee,Finance,Internal_Corporate,DEV_140,RES_INT_04,Internal,Execute,Success,0,
EVT_13058,2026-05-13 08:00:23,USR_060,Employee,HR,VPN_Remote,DEV_160,RES_HR_RECORDS,Confidential,Read,Success,0,
EVT_13059,2026-05-13 08:00:26,USR_048,Manager,Sales,VPN_Remote,DEV_148,RES_GEN_28,Internal,Execute,Success,0,
EVT_13060,2026-05-13 08:00:58,USR_009,Admin,Engineering,VPN_Remote,DEV_109,RES_GEN_23,Internal,Read,Success,0,
EVT_13061,2026-05-13 08:01:28,USR_009,Admin,Engineering,Internal_Corporate,DEV_109,RES_GEN_24,Internal,Read,Success,0,
EVT_13062,2026-05-13 08:02:16,USR_048,Manager,Sales,Internal_Corporate,DEV_148,RES_GEN_28,Internal,Read,Success,0,
EVT_13063,2026-05-13 08:02:27,USR_048,Manager,Sales,Internal_Corporate,DEV_148,RES_GEN_19,Internal,Execute,Success,0,
EVT_13064,2026-05-13 08:02:58,USR_020,Manager,Engineering,Internal_Corporate,DEV_120,RES_GEN_21,Internal,Read,Success,0,
EVT_13065,2026-05-13 08:06:30,USR_045,Employee,Finance,Internal_Corporate,DEV_145,RES_FIN_LEDGER,Confidential,Read,Success,0,
EVT_13066,2026-05-13 08:06:47,USR_053,Manager,Engineering,Internal_Corporate,DEV_153,RES_ENG_CODE,Confidential,Execute,Success,0,
EVT_13067,2026-05-13 08:07:36,USR_048,Manager,Sales,Internal_Corporate,DEV_148,RES_GEN_25,Internal,Read,Success,0,
EVT_13068,2026-05-13 08:08:31,USR_053,Manager,Engineering,VPN_Remote,DEV_153,RES_PUB_02,Public,Read,Success,0,
EVT_13069,2026-05-13 08:09:23,USR_043,Employee,Sales,Public_Internet,DEV_143,RES_INT_02,Internal,Read,Success,1,Impossible_Travel
EVT_13070,2026-05-13 08:09:58,USR_052,Employee,Sales,Internal_Corporate,DEV_152,RES_PUB_03,Public,Read,Success,0,
EVT_13071,2026-05-13 08:12:35,USR_011,Manager,Finance,Internal_Corporate,DEV_111,RES_GEN_20,Internal,Execute,Success,0,
EVT_13072,2026-05-13 08:13:28,USR_056,Intern,Engineering,Internal_Corporate,DEV_156,RES_PUB_01,Public,Write,Success,0,
EVT_13073,2026-05-13 08:13:54,USR_029,Admin,Sales,Internal_Corporate,DEV_129,RES_GEN_19,Internal,Write,Success,0,
EVT_13074,2026-05-13 08:16:05,USR_032,Employee,Engineering,Internal_Corporate,DEV_132,RES_PUB_01,Public,Write,Success,0,
EVT_13075,2026-05-13 08:19:16,USR_013,Employee,Sales,Public_Internet,DEV_113,RES_SAL_CONTRACTS,Privileged,Read,Success,0,
EVT_13076,2026-05-13 08:20:01,USR_059,Employee,HR,Internal_Corporate,DEV_159,RES_INT_02,Internal,Read,Success,0,
EVT_13077,2026-05-13 08:24:06,USR_008,Employee,Finance,VPN_Remote,DEV_UNKNOWN_1452,RES_FIN_LEDGER,Confidential,Delete,Success,1,New_Device_Sensitive
EVT_13078,2026-05-13 08:24:46,USR_004,Employee,Sales,Internal_Corporate,DEV_104,RES_GEN_19,Internal,Write,Success,0,
EVT_13079,2026-05-13 08:25:07,USR_060,Employee,HR,Internal_Corporate,DEV_160,RES_PUB_01,Public,Read,Success,0,
EVT_13080,2026-05-13 08:25:55,USR_041,Admin,Engineering,Public_Internet,DEV_141,RES_PUB_01,Public,Read,Success,0,
EVT_13081,2026-05-13 08:26:04,USR_032,Employee,Engineering,Internal_Corporate,DEV_132,RES_GEN_28,Internal,Delete,Success,0,
EVT_13082,2026-05-13 08:29:24,USR_050,Admin,Sales,Internal_Corporate,DEV_UNKNOWN_1349,RES_HR_RECORDS,Confidential,Delete,Success,1,New_Device_Sensitive
EVT_13083,2026-05-13 08:30:18,USR_047,Employee,HR,Internal_Corporate,DEV_147,RES_INT_01,Internal,Execute,Success,0,
EVT_13084,2026-05-13 08:30:25,USR_054,Intern,HR,Internal_Corporate,DEV_154,RES_GEN_21,Internal,Read,Success,0,
EVT_13085,2026-05-13 08:31:32,USR_049,Employee,Finance,Internal_Corporate,DEV_149,RES_FIN_LEDGER,Confidential,Read,Success,0,
EVT_13086,2026-05-13 08:33:57,USR_048,Manager,Sales,Internal_Corporate,DEV_148,RES_INT_01,Internal,Read,Success,0,
EVT_13087,2026-05-13 08:34:56,USR_013,Employee,Sales,VPN_Remote,DEV_113,RES_GEN_27,Internal,Read,Success,0,
EVT_13088,2026-05-13 08:35:46,USR_011,Manager,Finance,Internal_Corporate,DEV_111,RES_GEN_22,Internal,Read,Success,0,
EVT_13089,2026-05-13 08:38:07,USR_032,Employee,Engineering,Internal_Corporate,DEV_132,RES_GEN_23,Internal,Read,Success,0,
EVT_13090,2026-05-13 08:39:51,USR_009,Admin,Engineering,Internal_Corporate,DEV_109,RES_GEN_29,Internal,Read,Success,0,
EVT_13091,2026-05-13 08:46:13,USR_006,Manager,HR,Internal_Corporate,DEV_106,RES_PUB_03,Public,Read,Success,0,
EVT_13092,2026-05-13 08:47:17,USR_009,Admin,Engineering,Internal_Corporate,DEV_109,RES_GEN_24,Internal,Delete,Success,0,
EVT_13093,2026-05-13 08:48:08,USR_009,Admin,Engineering,Internal_Corporate,DEV_109,RES_GEN_20,Internal,Read,Success,0,
EVT_13094,2026-05-13 08:51:21,USR_008,Employee,Finance,Internal_Corporate,DEV_108,RES_PUB_01,Public,Read,Success,0,
EVT_13095,2026-05-13 08:52:33,USR_030,Intern,Finance,Public_Internet,DEV_130,RES_GEN_26,Internal,Write,Success,0,
EVT_13096,2026-05-13 09:01:10,USR_057,Employee,Sales,VPN_Remote,DEV_157,RES_PUB_01,Public,Write,Success,0,
EVT_13097,2026-05-13 09:01:20,USR_013,Employee,Sales,Public_Internet,DEV_113,RES_GEN_25,Internal,Delete,Failure,0,
EVT_13098,2026-05-13 09:01:21,USR_060,Employee,HR,VPN_Remote,DEV_160,RES_GEN_26,Internal,Write,Success,0,
EVT_13099,2026-05-13 09:01:53,USR_024,Admin,Engineering,VPN_Remote,DEV_124,RES_GEN_23,Internal,Read,Success,0,
EVT_13100,2026-05-13 09:02:11,USR_021,Employee,Finance,VPN_Remote,DEV_121,RES_GEN_29,Internal,Delete,Success,0,
EVT_13101,2026-05-13 09:03:22,USR_007,Employee,Finance,Internal_Corporate,DEV_107,RES_FIN_TAX,Confidential,Read,Success,0,
EVT_13102,2026-05-13 09:04:07,USR_028,Employee,Engineering,Internal_Corporate,DEV_128,RES_GEN_24,Internal,Write,Success,0,
EVT_13103,2026-05-13 09:04:16,USR_052,Employee,Sales,VPN_Remote,DEV_152,RES_INT_02,Internal,Read,Success,0,
EVT_13104,2026-05-13 09:06:32,USR_015,Employee,Engineering,Internal_Corporate,DEV_115,RES_PUB_01,Public,Read,Success,0,
EVT_13105,2026-05-13 09:07:08,USR_043,Employee,Sales,Internal_Corporate,DEV_143,RES_GEN_23,Internal,Read,Success,0,
EVT_13106,2026-05-13 09:08:09,USR_007,Employee,Finance,Internal_Corporate,DEV_107,RES_INT_02,Internal,Execute,Success,0,
EVT_13107,2026-05-13 09:09:13,USR_057,Employee,Sales,Public_Internet,DEV_157,RES_PUB_02,Public,Read,Success,1,Impossible_Travel
EVT_13108,2026-05-13 09:11:06,USR_053,Manager,Engineering,Internal_Corporate,DEV_153,RES_GEN_24,Internal,Read,Success,0,
EVT_13109,2026-05-13 09:11:50,USR_009,Admin,Engineering,Internal_Corporate,DEV_109,RES_GEN_29,Internal,Read,Success,0,
EVT_13110,2026-05-13 09:11:50,USR_047,Employee,HR,Public_Internet,DEV_147,RES_HR_PAYROLL,Confidential,Read,Success,1,Impossible_Travel
EVT_13111,2026-05-13 09:12:29,USR_049,Employee,Finance,Internal_Corporate,DEV_149,RES_FIN_LEDGER,Confidential,Write,Success,0,
EVT_13112,2026-05-13 09:13:16,USR_055,Employee,Sales,Public_Internet,DEV_155,RES_INT_02,Internal,Read,Failure,0,
EVT_13113,2026-05-13 09:14:33,USR_009,Admin,Engineering,Internal_Corporate,DEV_109,RES_GEN_23,Internal,Read,Failure,0,
EVT_13114,2026-05-13 09:15:22,USR_038,Employee,HR,VPN_Remote,DEV_138,RES_GEN_27,Internal,Read,Success,0,
EVT_13115,2026-05-13 09:15:25,USR_030,Intern,Finance,Internal_Corporate,DEV_130,RES_INT_04,Internal,Read,Failure,0,
EVT_13116,2026-05-13 09:15:32,USR_043,Employee,Sales,Internal_Corporate,DEV_143,RES_INT_02,Internal,Read,Success,0,
EVT_13117,2026-05-13 09:15:36,USR_050,Admin,Sales,Internal_Corporate,DEV_150,RES_SAL_CONTRACTS,Privileged,Read,Success,0,
EVT_13118,2026-05-13 09:15:44,USR_059,Employee,HR,VPN_Remote,DEV_159,RES_INT_02,Internal,Read,Success,0,
EVT_13119,2026-05-13 09:17:11,USR_039,Employee,Finance,Internal_Corporate,DEV_139,RES_GEN_28,Internal,Read,Success,0,
EVT_13120,2026-05-13 09:17:17,USR_049,Employee,Finance,Internal_Corporate,DEV_149,RES_GEN_22,Internal,Execute,Success,0,
EVT_13121,2026-05-13 09:17:45,USR_009,Admin,Engineering,Internal_Corporate,DEV_109,RES_ENG_CODE,Confidential,Read,Success,0,
EVT_13122,2026-05-13 09:18:15,USR_032,Employee,Engineering,Internal_Corporate,DEV_132,RES_INT_02,Internal,Read,Success,0,
EVT_13123,2026-05-13 09:20:55,USR_029,Admin,Sales,Internal_Corporate,DEV_129,RES_GEN_24,Internal,Read,Success,0,
EVT_13124,2026-05-13 09:21:23,USR_010,Intern,Sales,VPN_Remote,DEV_110,RES_GEN_24,Internal,Delete,Success,0,
EVT_13125,2026-05-13 09:21:47,USR_012,Manager,Sales,VPN_Remote,DEV_112,RES_GEN_20,Internal,Read,Success,0,
EVT_13126,2026-05-13 09:22:09,USR_007,Employee,Finance,Internal_Corporate,DEV_107,RES_GEN_21,Internal,Read,Success,0,
EVT_13127,2026-05-13 09:22:13,USR_038,Employee,HR,Internal_Corporate,DEV_138,RES_GEN_23,Internal,Write,Success,0,
EVT_13128,2026-05-13 09:23:13,USR_029,Admin,Sales,VPN_Remote,DEV_UNKNOWN_1244,RES_FIN_TAX,Confidential,Delete,Success,1,New_Device_Sensitive
EVT_13129,2026-05-13 09:23:33,USR_054,Intern,HR,Internal_Corporate,DEV_154,RES_GEN_21,Internal,Read,Success,0,
EVT_13130,2026-05-13 09:24:25,USR_021,Employee,Finance,Internal_Corporate,DEV_121,RES_HR_PAYROLL,Confidential,Read,Success,1,Unusual_Resource_Access
EVT_13131,2026-05-13 09:25:33,USR_053,Manager,Engineering,Internal_Corporate,DEV_153,RES_PUB_03,Public,Read,Success,0,
EVT_13132,2026-05-13 09:25:57,USR_054,Intern,HR,Internal_Corporate,DEV_154,RES_INT_02,Internal,Execute,Success,0,
EVT_13133,2026-05-13 09:26:41,USR_040,Employee,Finance,VPN_Remote,DEV_140,RES_FIN_TAX,Confidential,Read,Failure,0,
EVT_13134,2026-05-13 09:30:34,USR_017,Admin,Finance,Internal_Corporate,DEV_117,RES_GEN_23,Internal,Write,Success,0,
EVT_13135,2026-05-13 09:31:10,USR_041,Admin,Engineering,Internal_Corporate,DEV_141,RES_PUB_01,Public,Read,Success,0,
EVT_13136,2026-05-13 09:31:52,USR_015,Employee,Engineering,Internal_Corporate,DEV_UNKNOWN_9466,RES_SAL_CONTRACTS,Privileged,Delete,Success,1,New_Device_Sensitive
EVT_13137,2026-05-13 09:32:17,USR_035,Manager,Engineering,Internal_Corporate,DEV_135,RES_GEN_21,Internal,Read,Success,0,
EVT_13138,2026-05-13 09:32:17,USR_029,Admin,Sales,Internal_Corporate,DEV_129,RES_PUB_03,Public,Write,Success,0,
EVT_13139,2026-05-13 09:33:41,USR_039,Employee,Finance,Internal_Corporate,DEV_139,RES_GEN_25,Internal,Read,Success,0,
EVT_13140,2026-05-13 09:35:25,USR_029,Admin,Sales,Internal_Corporate,DEV_129,RES_SAL_CRM,Internal,Read,Success,0,
EVT_13141,2026-05-13 09:36:14,USR_008,Employee,Finance,Internal_Corporate,DEV_108,RES_PUB_02,Public,Write,Success,0,
EVT_13142,2026-05-13 09:36:28,USR_053,Manager,Engineering,VPN_Remote,DEV_153,RES_PUB_03,Public,Read,Success,0,
EVT_13143,2026-05-13 09:36:36,USR_039,Employee,Finance,Internal_Corporate,DEV_139,RES_PUB_03,Public,Read,Success,0,
EVT_13144,2026-05-13 09:36:54,USR_039,Employee,Finance,VPN_Remote,DEV_139,RES_FIN_BANK,Privileged,Read,Success,0,
EVT_13145,2026-05-13 09:38:14,USR_009,Admin,Engineering,Internal_Corporate,DEV_109,RES_GEN_29,Internal,Read,Success,0,
EVT_13146,2026-05-13 09:39:19,USR_047,Employee,HR,Internal_Corporate,DEV_147,RES_INT_04,Internal,Read,Success,0,
EVT_13147,2026-05-13 09:39:38,USR_047,Employee,HR,Internal_Corporate,DEV_147,RES_GEN_25,Internal,Read,Success,0,
EVT_13148,2026-05-13 09:41:10,USR_009,Admin,Engineering,Internal_Corporate,DEV_109,RES_INT_04,Internal,Execute,Success,0,
EVT_13149,2026-05-13 09:41:27,USR_047,Employee,HR,Internal_Corporate,DEV_147,RES_INT_03,Internal,Execute,Success,0,
EVT_13150,2026-05-13 09:41:31,USR_011,Manager,Finance,Internal_Corporate,DEV_111,RES_FIN_TAX,Confidential,Read,Success,0,
EVT_13151,2026-05-13 09:43:19,USR_051,Employee,HR,Internal_Corporate,DEV_151,RES_INT_01,Internal,Write,Success,0,
EVT_13152,2026-05-13 09:43:42,USR_053,Manager,Engineering,Internal_Corporate,DEV_153,RES_GEN_24,Internal,Read,Success,0,
EVT_13153,2026-05-13 09:44:34,USR_039,Employee,Finance,Internal_Corporate,DEV_139,RES_SAL_CONTRACTS,Privileged,Read,Success,1,Unusual_Resource_Access
EVT_13154,2026-05-13 09:44:46,USR_002,Employee,Sales,VPN_Remote,DEV_102,RES_GEN_29,Internal,Read,Success,0,
EVT_13155,2026-05-13 09:44:56,USR_039,Employee,Finance,Internal_Corporate,DEV_139,RES_GEN_28,Internal,Write,Success,0,
EVT_13156,2026-05-13 09:45:04,USR_021,Employee,Finance,VPN_Remote,DEV_121,RES_GEN_19,Internal,Read,Success,0,
EVT_13157,2026-05-13 09:46:10,USR_030,Intern,Finance,Internal_Corporate,DEV_130,RES_PUB_02,Public,Read,Failure,0,
EVT_13158,2026-05-13 09:47:09,USR_043,Employee,Sales,Internal_Corporate,DEV_143,RES_PUB_01,Public,Write,Success,0,
EVT_13159,2026-05-13 09:49:35,USR_049,Employee,Finance,Internal_Corporate,DEV_149,RES_GEN_22,Internal,Read,Success,0,
EVT_13160,2026-05-13 09:50:01,USR_040,Employee,Finance,Internal_Corporate,DEV_140,RES_INT_01,Internal,Write,Success,0,
EVT_13161,2026-05-13 09:50:47,USR_038,Employee,HR,Internal_Corporate,DEV_138,RES_GEN_23,Internal,Read,Success,0,
EVT_13162,2026-05-13 09:51:07,USR_033,Intern,Engineering,Internal_Corporate,DEV_133,RES_GEN_21,Internal,Read,Success,0,
EVT_13163,2026-05-13 09:52:09,USR_049,Employee,Finance,Internal_Corporate,DEV_149,RES_GEN_25,Internal,Read,Success,0,
EVT_13164,2026-05-13 09:53:13,USR_048,Manager,Sales,Internal_Corporate,DEV_148,RES_GEN_28,Internal,Read,Success,0,
EVT_13165,2026-05-13 09:53:22,USR_057,Employee,Sales,Internal_Corporate,DEV_UNKNOWN_1866,RES_ENG_CODE,Confidential,Delete,Success,1,New_Device_Sensitive
EVT_13166,2026-05-13 09:53:25,USR_060,Employee,HR,VPN_Remote,DEV_160,RES_PUB_01,Public,Read,Success,0,
EVT_13167,2026-05-13 09:54:14,USR_038,Employee,HR,Internal_Corporate,DEV_138,RES_PUB_01,Public,Read,Success,0,
EVT_13168,2026-05-13 09:54:35,USR_011,Manager,Finance,Internal_Corporate,DEV_111,RES_GEN_24,Internal,Read,Success,0,
EVT_13169,2026-05-13 09:54:36,USR_022,Employee,Engineering,Internal_Corporate,DEV_122,RES_PUB_02,Public,Read,Success,0,
EVT_13170,2026-05-13 09:55:09,USR_001,Employee,Engineering,VPN_Remote,DEV_101,RES_INT_03,Internal,Execute,Success,0,
EVT_13171,2026-05-13 09:55:10,USR_049,Employee,Finance,Internal_Corporate,DEV_149,RES_FIN_LEDGER,Confidential,Read,Success,0,
EVT_13172,2026-05-13 09:55:31,USR_047,Employee,HR,Internal_Corporate,DEV_147,RES_INT_04,Internal,Read,Success,0,
EVT_13173,2026-05-13 09:55:44,USR_001,Employee,Engineering,Internal_Corporate,DEV_101,RES_GEN_23,Internal,Read,Success,0,
EVT_13174,2026-05-13 09:56:07,USR_047,Employee,HR,Internal_Corporate,DEV_147,RES_PUB_01,Public,Read,Success,0,
EVT_13175,2026-05-13 09:56:33,USR_039,Employee,Finance,Internal_Corporate,DEV_139,RES_GEN_28,Internal,Read,Success,0,
EVT_13176,2026-05-13 09:56:35,USR_032,Employee,Engineering,Internal_Corporate,DEV_132,RES_GEN_27,Internal,Read,Success,0,
EVT_13177,2026-05-13 09:57:20,USR_008,Employee,Finance,Internal_Corporate,DEV_108,RES_FIN_TAX,Confidential,Read,Success,0,
EVT_13178,2026-05-13 09:58:51,USR_055,Employee,Sales,VPN_Remote,DEV_155,RES_GEN_20,Internal,Write,Success,0,
EVT_13179,2026-05-13 09:59:42,USR_003,Employee,Engineering,Public_Internet,DEV_103,RES_GEN_26,Internal,Read,Success,1,Impossible_Travel
EVT_13180,2026-05-13 10:00:15,USR_055,Employee,Sales,Public_Internet,DEV_155,RES_GEN_20,Internal,Delete,Success,0,
EVT_13181,2026-05-13 10:00:31,USR_030,Intern,Finance,VPN_Remote,DEV_130,RES_PUB_01,Public,Read,Success,0,
EVT_13182,2026-05-13 10:00:34,USR_013,Employee,Sales,VPN_Remote,DEV_113,RES_SAL_CONTRACTS,Privileged,Read,Success,0,
EVT_13183,2026-05-13 10:01:08,USR_020,Manager,Engineering,VPN_Remote,DEV_120,RES_INT_03,Internal,Write,Success,0,
EVT_13184,2026-05-13 10:01:12,USR_053,Manager,Engineering,VPN_Remote,DEV_153,RES_GEN_24,Internal,Read,Success,0,
EVT_13185,2026-05-13 10:01:41,USR_002,Employee,Sales,VPN_Remote,DEV_102,RES_INT_03,Internal,Read,Success,0,
EVT_13186,2026-05-13 10:02:30,USR_015,Employee,Engineering,Internal_Corporate,DEV_115,RES_GEN_20,Internal,Delete,Success,0,
EVT_13187,2026-05-13 10:03:33,USR_057,Employee,Sales,VPN_Remote,DEV_157,RES_GEN_28,Internal,Read,Success,0,
EVT_13188,2026-05-13 10:04:17,USR_054,Intern,HR,Internal_Corporate,DEV_154,RES_HR_MEDICAL,Privileged,Write,Success,0,
EVT_13189,2026-05-13 10:05:55,USR_024,Admin,Engineering,Internal_Corporate,DEV_124,RES_GEN_23,Internal,Read,Success,0,
EVT_13190,2026-05-13 10:06:18,USR_021,Employee,Finance,Internal_Corporate,DEV_121,RES_GEN_29,Internal,Read,Success,0,
EVT_13191,2026-05-13 10:06:43,USR_052,Employee,Sales,VPN_Remote,DEV_152,RES_PUB_03,Public,Read,Success,0,
EVT_13192,2026-05-13 10:07:02,USR_033,Intern,Engineering,Internal_Corporate,DEV_133,RES_ENG_CICD,Confidential,Read,Success,0,
EVT_13193,2026-05-13 10:10:25,USR_030,Intern,Finance,Internal_Corporate,DEV_130,RES_GEN_26,Internal,Read,Success,0,
EVT_13194,2026-05-13 10:10:36,USR_027,Manager,Finance,Internal_Corporate,DEV_127,RES_GEN_26,Internal,Write,Success,0,
EVT_13195,2026-05-13 10:10:53,USR_048,Manager,Sales,Internal_Corporate,DEV_148,RES_GEN_19,Internal,Read,Success,0,
EVT_13196,2026-05-13 10:11:01,USR_038,Employee,HR,Internal_Corporate,DEV_138,RES_HR_PAYROLL,Confidential,Execute,Success,0,
EVT_13197,2026-05-13 10:11:39,USR_055,Employee,Sales,VPN_Remote,DEV_155,RES_INT_04,Internal,Write,Success,0,
EVT_13198,2026-05-13 10:12:09,USR_038,Employee,HR,Internal_Corporate,DEV_138,RES_HR_RECORDS,Confidential,Write,Success,0,
EVT_13199,2026-05-13 10:12:20,USR_054,Intern,HR,VPN_Remote,DEV_154,RES_PUB_03,Public,Read,Success,0,
EVT_13200,2026-05-13 10:13:23,USR_053,Manager,Engineering,Internal_Corporate,DEV_153,RES_INT_04,Internal,Write,Success,0,
EVT_13201,2026-05-13 10:13:54,USR_059,Employee,HR,Internal_Corporate,DEV_159,RES_INT_02,Internal,Read,Success,0,
EVT_13202,2026-05-13 10:15:33,USR_019,Employee,HR,Internal_Corporate,DEV_119,RES_INT_02,Internal,Read,Success,0,
EVT_13203,2026-05-13 10:16:12,USR_059,Employee,HR,Internal_Corporate,DEV_159,RES_GEN_21,Internal,Read,Success,0,
EVT_13204,2026-05-13 10:16:14,USR_050,Admin,Sales,Internal_Corporate,DEV_150,RES_GEN_19,Internal,Read,Success,0,
EVT_13205,2026-05-13 10:17:32,USR_045,Employee,Finance,Internal_Corporate,DEV_145,RES_PUB_01,Public,Read,Success,0,
EVT_13206,2026-05-13 10:17:34,USR_040,Employee,Finance,VPN_Remote,DEV_140,RES_INT_03,Internal,Read,Success,0,
EVT_13207,2026-05-13 10:18:15,USR_038,Employee,HR,Internal_Corporate,DEV_138,RES_GEN_25,Internal,Read,Success,0,
EVT_13208,2026-05-13 10:18:16,USR_007,Employee,Finance,Internal_Corporate,DEV_107,RES_INT_02,Internal,Execute,Success,0,
EVT_13209,2026-05-13 10:19:08,USR_003,Employee,Engineering,Internal_Corporate,DEV_103,RES_INT_02,Internal,Write,Success,0,
EVT_13210,2026-05-13 10:19:16,USR_035,Manager,Engineering,Internal_Corporate,DEV_135,RES_PUB_03,Public,Read,Success,0,
EVT_13211,2026-05-13 10:19:18,USR_004,Employee,Sales,Internal_Corporate,DEV_104,RES_GEN_25,Internal,Read,Success,0,
EVT_13212,2026-05-13 10:19:50,USR_050,Admin,Sales,VPN_Remote,DEV_150,RES_INT_04,Internal,Read,Success,0,
EVT_13213,2026-05-13 10:20:25,USR_027,Manager,Finance,Internal_Corporate,DEV_127,RES_GEN_24,Internal,Write,Success,0,
EVT_13214,2026-05-13 10:20:33,USR_059,Employee,HR,Internal_Corporate,DEV_159,RES_GEN_20,Internal,Read,Success,0,
EVT_13215,2026-05-13 10:21:22,USR_030,Intern,Finance,Internal_Corporate,DEV_130,RES_INT_04,Internal,Delete,Success,0,
EVT_13216,2026-05-13 10:21:31,USR_036,Manager,HR,Internal_Corporate,DEV_136,RES_GEN_23,Internal,Read,Success,0,
EVT_13217,2026-05-13 10:21:46,USR_001,Employee,Engineering,VPN_Remote,DEV_101,RES_INT_03,Internal,Read,Success,0,
EVT_13218,2026-05-13 10:21:54,USR_011,Manager,Finance,Internal_Corporate,DEV_111,RES_FIN_TAX,Confidential,Execute,Success,0,
EVT_13219,2026-05-13 10:22:54,USR_054,Intern,HR,Internal_Corporate,DEV_154,RES_GEN_29,Internal,Write,Success,0,
EVT_13220,2026-05-13 10:23:53,USR_055,Employee,Sales,Internal_Corporate,DEV_155,RES_GEN_25,Internal,Read,Success,0,
EVT_13221,2026-05-13 10:24:08,USR_022,Employee,Engineering,Internal_Corporate,DEV_122,RES_PUB_02,Public,Write,Success,0,
EVT_13222,2026-05-13 10:24:11,USR_020,Manager,Engineering,Internal_Corporate,DEV_120,RES_GEN_26,Internal,Read,Success,0,
EVT_13223,2026-05-13 10:25:08,USR_019,Employee,HR,Internal_Corporate,DEV_119,RES_INT_02,Internal,Read,Success,0,
EVT_13224,2026-05-13 10:25:47,USR_056,Intern,Engineering,Internal_Corporate,DEV_156,RES_GEN_24,Internal,Execute,Success,0,
EVT_13225,2026-05-13 10:27:24,USR_001,Employee,Engineering,Internal_Corporate,DEV_101,RES_ENG_CICD,Confidential,Read,Success,0,
EVT_13226,2026-05-13 10:27:34,USR_022,Employee,Engineering,Internal_Corporate,DEV_122,RES_ENG_PROD_DB,Privileged,Execute,Failure,0,
EVT_13227,2026-05-13 10:27:43,USR_054,Intern,HR,Internal_Corporate,DEV_154,RES_GEN_21,Internal,Write,Success,0,
EVT_13228,2026-05-13 10:27:58,USR_002,Employee,Sales,VPN_Remote,DEV_102,RES_PUB_02,Public,Read,Success,0,
EVT_13229,2026-05-13 10:28:20,USR_038,Employee,HR,Internal_Corporate,DEV_138,RES_HR_MEDICAL,Privileged,Read,Success,0,
EVT_13230,2026-05-13 10:28:53,USR_035,Manager,Engineering,Internal_Corporate,DEV_135,RES_GEN_20,Internal,Read,Success,0,
EVT_13231,2026-05-13 10:29:49,USR_011,Manager,Finance,VPN_Remote,DEV_111,RES_GEN_24,Internal,Read,Success,0,
