event_id,baseline_risk_score,baseline_decision,is_anomaly,anomaly_type
EVT_10708,30.0,ALLOW,0,
EVT_10709,25.0,ALLOW,0,
EVT_10710,10.0,ALLOW,0,
EVT_10711,10.0,ALLOW,0,
EVT_10712,10.0,ALLOW,0,
EVT_10713,10.0,ALLOW,0,
EVT_10714,10.0,ALLOW,0,
EVT_10715,10.0,ALLOW,0,
EVT_10716,25.0,ALLOW,0,
EVT_10717,10.0,ALLOW,0,
EVT_10718,40.0,ALLOW,0,
EVT_10719,10.0,ALLOW,0,
EVT_10720,45.0,CHALLENGE,0,
EVT_10721,10.0,ALLOW,0,
EVT_10722,10.0,ALLOW,0,
EVT_10723,10.0,ALLOW,0,
EVT_10724,10.0,ALLOW,0,
EVT_10725,10.0,ALLOW,0,
EVT_10726,10.0,ALLOW,0,
EVT_10727,10.0,ALLOW,0,
EVT_10728,10.0,ALLOW,0,
EVT_10729,40.0,ALLOW,0,
EVT_10730,30.0,ALLOW,0,
EVT_10731,35.0,ALLOW,1,Unusual_Resource_Access
EVT_10732,30.0,ALLOW,0,
EVT_10733,10.0,ALLOW,0,
EVT_10734,10.0,ALLOW,0,
EVT_10735,10.0,ALLOW,0,
EVT_10736,25.0,ALLOW,0,
EVT_10737,10.0,ALLOW,0,
EVT_10738,40.0,ALLOW,0,
EVT_10739,10.0,ALLOW,0,
EVT_10740,25.0,ALLOW,0,
EVT_10741,10.0,ALLOW,0,
EVT_10742,45.0,CHALLENGE,0,
EVT_10743,10.0,ALLOW,0,
EVT_10744,45.0,CHALLENGE,0,
EVT_10745,45.0,CHALLENGE,0,
EVT_10746,10.0,ALLOW,0,
EVT_10747,45.0,CHALLENGE,0,
EVT_10748,30.0,ALLOW,0,
EVT_10749,10.0,ALLOW,0,
EVT_10750,25.0,ALLOW,0,
EVT_10751,10.0,ALLOW,0,
EVT_10752,80.0,BLOCK,1,New_Device_Sensitive
EVT_10753,10.0,ALLOW,0,
EVT_10754,10.0,ALLOW,0,
EVT_10755,10.0,ALLOW,0,
EVT_10756,15.0,ALLOW,0,
EVT_10757,10.0,ALLOW,0,
EVT_10758,35.0,ALLOW,1,Unusual_Resource_Access
EVT_10759,30.0,ALLOW,0,
EVT_10760,10.0,ALLOW,0,
EVT_10761,10.0,ALLOW,0,
EVT_10762,10.0,ALLOW,0,
EVT_10763,25.0,ALLOW,1,Unusual_Resource_Access
EVT_10764,25.0,ALLOW,0,
EVT_10765,15.0,ALLOW,0,
EVT_10766,25.0,ALLOW,0,
EVT_10767,30.0,ALLOW,0,
EVT_10768,15.0,ALLOW,0,
EVT_10769,10.0,ALLOW,0,
EVT_10770,15.0,ALLOW,0,
EVT_10771,10.0,ALLOW,0,
EVT_10772,25.0,ALLOW,0,
EVT_10773,25.0,ALLOW,0,
EVT_10774,80.0,BLOCK,1,New_Device_Sensitive
EVT_10775,25.0,ALLOW,0,
EVT_10776,10.0,ALLOW,0,
EVT_10777,25.0,ALLOW,0,
EVT_10778,35.0,ALLOW,0,
EVT_10779,25.0,ALLOW,0,
EVT_10780,40.0,ALLOW,0,
EVT_10781,25.0,ALLOW,0,
EVT_10782,15.0,ALLOW,0,
EVT_10783,20.0,ALLOW,0,
EVT_10784,25.0,ALLOW,0,
EVT_10785,10.0,ALLOW,0,
EVT_10786,10.0,ALLOW,0,
EVT_10787,35.0,ALLOW,0,
EVT_10788,10.0,ALLOW,0,
EVT_10789,10.0,ALLOW,0,
EVT_10790,95.0,BLOCK,1,New_Device_Sensitive
EVT_10791,10.0,ALLOW,0,
EVT_10792,10.0,ALLOW,0,
EVT_10793,15.0,ALLOW,0,
EVT_10794,25.0,ALLOW,0,
EVT_10795,10.0,ALLOW,0,
EVT_10796,10.0,ALLOW,0,
EVT_10797,10.0,ALLOW,0,
EVT_10798,25.0,ALLOW,0,
EVT_10799,10.0,ALLOW,0,
EVT_10800,10.0,ALLOW,0,
EVT_10801,40.0,ALLOW,0,
EVT_10802,10.0,ALLOW,0,
EVT_10803,25.0,ALLOW,0,
EVT_10804,10.0,ALLOW,0,
EVT_10805,25.0,ALLOW,0,
EVT_10806,10.0,ALLOW,0,
EVT_10807,10.0,ALLOW,0,
EVT_10808,10.0,ALLOW,0,
EVT_10809,15.0,ALLOW,0,
EVT_10810,10.0,ALLOW,0,
EVT_10811,10.0,ALLOW,0,
EVT_10812,10.0,ALLOW,0,
EVT_10813,45.0,CHALLENGE,1,Impossible_Travel
EVT_10814,25.0,ALLOW,0,
EVT_10815,25.0,ALLOW,0,
EVT_10816,25.0,ALLOW,0,
EVT_10817,15.0,ALLOW,0,
EVT_10818,15.0,ALLOW,0,
EVT_10819,25.0,ALLOW,0,
EVT_10820,10.0,ALLOW,0,
EVT_10821,10.0,ALLOW,0,
EVT_10822,45.0,CHALLENGE,0,
EVT_10823,35.0,ALLOW,0,
EVT_10824,45.0,CHALLENGE,1,Impossible_Travel
EVT_10825,10.0,ALLOW,0,
EVT_10826,95.0,BLOCK,1,New_Device_Sensitive
EVT_10827,60.0,CHALLENGE,1,Impossible_Travel
EVT_10828,45.0,CHALLENGE,1,Impossible_Travel
EVT_10829,30.0,ALLOW,0,
EVT_10830,35.0,ALLOW,1,Unusual_Resource_Access
EVT_10831,25.0,ALLOW,0,
EVT_10832,20.0,ALLOW,0,
EVT_10833,10.0,ALLOW,0,
EVT_10834,15.0,ALLOW,0,
EVT_10835,15.0,ALLOW,0,
EVT_10836,10.0,ALLOW,0,
EVT_10837,10.0,ALLOW,0,
EVT_10838,10.0,ALLOW,0,
EVT_10839,25.0,ALLOW,0,
EVT_10840,40.0,ALLOW,0,
EVT_10841,10.0,ALLOW,0,
EVT_10842,30.0,ALLOW,0,
EVT_10843,10.0,ALLOW,0,
EVT_10844,10.0,ALLOW,0,
EVT_10845,10.0,ALLOW,0,
EVT_10846,25.0,ALLOW,0,
EVT_10847,15.0,ALLOW,0,
EVT_10848,25.0,ALLOW,0,
EVT_10849,25.0,ALLOW,0,
EVT_10850,10.0,ALLOW,0,
EVT_10851,35.0,ALLOW,0,
EVT_10852,45.0,CHALLENGE,0,
EVT_10853,35.0,ALLOW,0,
EVT_10854,10.0,ALLOW,0,
EVT_10855,25.0,ALLOW,0,
EVT_10856,25.0,ALLOW,0,
EVT_10857,25.0,ALLOW,0,
EVT_10858,10.0,ALLOW,0,
EVT_10859,30.0,ALLOW,0,
EVT_10860,25.0,ALLOW,0,
EVT_10861,10.0,ALLOW,0,
EVT_10862,10.0,ALLOW,0,
EVT_10863,10.0,ALLOW,0,
EVT_10864,10.0,ALLOW,0,
EVT_10865,15.0,ALLOW,0,
EVT_10866,15.0,ALLOW,0,
EVT_10867,30.0,ALLOW,0,
EVT_10868,10.0,ALLOW,0,
EVT_10869,25.0,ALLOW,0,
EVT_10870,45.0,CHALLENGE,0,
EVT_10871,40.0,ALLOW,0,
EVT_10872,10.0,ALLOW,0,
EVT_10873,10.0,ALLOW,0,
EVT_10874,10.0,ALLOW,0,
EVT_10875,10.0,ALLOW,0,
EVT_10876,10.0,ALLOW,0,
EVT_10877,10.0,ALLOW,0,
EVT_10878,10.0,ALLOW,0,
EVT_10879,10.0,ALLOW,0,
EVT_10880,10.0,ALLOW,0,
EVT_10881,10.0,ALLOW,0,
EVT_10882,10.0,ALLOW,0,
EVT_10883,10.0,ALLOW,0,
EVT_10884,25.0,ALLOW,0,
EVT_10885,10.0,ALLOW,0,
EVT_10886,15.0,ALLOW,0,
EVT_10887,25.0,ALLOW,0,
EVT_10888,40.0,ALLOW,0,
EVT_10889,15.0,ALLOW,0,
EVT_10890,20.0,ALLOW,0,
EVT_10891,25.0,ALLOW,0,
EVT_10892,30.0,ALLOW,0,
EVT_10893,10.0,ALLOW,0,
EVT_10894,15.0,ALLOW,0,
EVT_10895,15.0,ALLOW,0,
EVT_10896,45.0,CHALLENGE,0,
EVT_10897,10.0,ALLOW,0,
EVT_10898,35.0,ALLOW,0,
EVT_10899,10.0,ALLOW,0,
EVT_10900,10.0,ALLOW,0,
EVT_10901,10.0,ALLOW,0,
EVT_10902,10.0,ALLOW,0,
EVT_10903,10.0,ALLOW,0,
EVT_10904,30.0,ALLOW,0,
EVT_10905,10.0,ALLOW,0,
EVT_10906,25.0,ALLOW,0,
EVT_10907,25.0,ALLOW,0,
EVT_10908,25.0,ALLOW,0,
EVT_10909,25.0,ALLOW,0,
EVT_10910,15.0,ALLOW,0,
EVT_10911,15.0,ALLOW,0,
EVT_10912,10.0,ALLOW,0,
EVT_10913,10.0,ALLOW,0,
EVT_10914,15.0,ALLOW,0,
EVT_10915,25.0,ALLOW,0,
EVT_10916,35.0,ALLOW,0,
EVT_10917,20.0,ALLOW,0,
EVT_10918,25.0,ALLOW,0,
EVT_10919,25.0,ALLOW,0,
EVT_10920,70.0,CHALLENGE,1,Off_Hours_Privileged
EVT_10921,70.0,CHALLENGE,1,Off_Hours_Privileged
EVT_10922,70.0,CHALLENGE,1,Off_Hours_Privileged
EVT_10923,75.0,BLOCK,1,Off_Hours_Privileged
EVT_10924,75.0,BLOCK,1,Off_Hours_Privileged
EVT_10925,70.0,CHALLENGE,1,Off_Hours_Privileged
EVT_10926,75.0,BLOCK,1,Off_Hours_Privileged
EVT_10927,75.0,BLOCK,1,Off_Hours_Privileged
EVT_10928,75.0,BLOCK,1,Off_Hours_Privileged
EVT_10929,75.0,BLOCK,1,Off_Hours_Privileged
EVT_10930,70.0,CHALLENGE,1,Off_Hours_Privileged
EVT_10931,10.0,ALLOW,0,
EVT_10932,15.0,ALLOW,0,
EVT_10933,10.0,ALLOW,0,
EVT_10934,50.0,CHALLENGE,0,
EVT_10935,15.0,ALLOW,0,
EVT_10936,40.0,ALLOW,0,
EVT_10937,15.0,ALLOW,0,
EVT_10938,25.0,ALLOW,0,
EVT_10939,10.0,ALLOW,0,
EVT_10940,30.0,ALLOW,0,
EVT_10941,10.0,ALLOW,0,
EVT_10942,10.0,ALLOW,0,
EVT_10943,10.0,ALLOW,0,
EVT_10944,45.0,CHALLENGE,0,
EVT_10945,10.0,ALLOW,0,
EVT_10946,15.0,ALLOW,0,
EVT_10947,10.0,ALLOW,0,
EVT_10948,35.0,ALLOW,0,
EVT_10949,10.0,ALLOW,0,
EVT_10950,10.0,ALLOW,0,
EVT_10951,45.0,CHALLENGE,0,
EVT_10952,25.0,ALLOW,0,
EVT_10953,25.0,ALLOW,0,
EVT_10954,25.0,ALLOW,0,
EVT_10955,10.0,ALLOW,0,
EVT_10956,20.0,ALLOW,0,
EVT_10957,15.0,ALLOW,0,
EVT_10958,10.0,ALLOW,0,
EVT_10959,10.0,ALLOW,0,
EVT_10960,10.0,ALLOW,0,
EVT_10961,10.0,ALLOW,0,
EVT_10962,10.0,ALLOW,0,
EVT_10963,10.0,ALLOW,0,
EVT_10964,10.0,ALLOW,0,
EVT_10965,25.0,ALLOW,0,
EVT_10966,10.0,ALLOW,0,
EVT_10967,25.0,ALLOW,0,
EVT_10968,10.0,ALLOW,0,
EVT_10969,10.0,ALLOW,0,
EVT_10970,25.0,ALLOW,0,
EVT_10971,10.0,ALLOW,0,
EVT_10972,45.0,CHALLENGE,0,
EVT_10973,15.0,ALLOW,0,
EVT_10974,35.0,ALLOW,0,
EVT_10975,10.0,ALLOW,0,
EVT_10976,25.0,ALLOW,0,
EVT_10977,10.0,ALLOW,0,
EVT_10978,10.0,ALLOW,0,
EVT_10979,15.0,ALLOW,0,
EVT_10980,10.0,ALLOW,0,
EVT_10981,20.0,ALLOW,0,
EVT_10982,40.0,ALLOW,0,
EVT_10983,30.0,ALLOW,0,
EVT_10984,10.0,ALLOW,0,
EVT_10985,25.0,ALLOW,0,
EVT_10986,10.0,ALLOW,0,
EVT_10987,25.0,ALLOW,0,
EVT_10988,10.0,ALLOW,0,
EVT_10989,10.0,ALLOW,0,
EVT_10990,10.0,ALLOW,0,
EVT_10991,10.0,ALLOW,0,
EVT_10992,10.0,ALLOW,0,
EVT_10993,10.0,ALLOW,0,
EVT_10994,10.0,ALLOW,0,
EVT_10995,10.0,ALLOW,0,
EVT_10996,10.0,ALLOW,0,
EVT_10997,35.0,ALLOW,0,
EVT_10998,25.0,ALLOW,0,
EVT_10999,10.0,ALLOW,0,
EVT_11000,10.0,ALLOW,0,
EVT_11001,15.0,ALLOW,0,
EVT_11002,15.0,ALLOW,0,
EVT_11003,10.0,ALLOW,0,
EVT_11004,10.0,ALLOW,0,
EVT_11005,25.0,ALLOW,0,
EVT_11006,10.0,ALLOW,0,
EVT_11007,30.0,ALLOW,0,
EVT_11008,10.0,ALLOW,0,
EVT_11009,30.0,ALLOW,0,
EVT_11010,25.0,ALLOW,0,
EVT_11011,15.0,ALLOW,0,
EVT_11012,15.0,ALLOW,0,
EVT_11013,10.0,ALLOW,0,
EVT_11014,10.0,ALLOW,0,
EVT_11015,25.0,ALLOW,0,
EVT_11016,10.0,ALLOW,0,
EVT_11017,10.0,ALLOW,0,
EVT_11018,30.0,ALLOW,0,
EVT_11019,25.0,ALLOW,0,
EVT_11020,10.0,ALLOW,0,
EVT_11021,15.0,ALLOW,0,
EVT_11022,50.0,CHALLENGE,0,
EVT_11023,10.0,ALLOW,0,
EVT_11024,35.0,ALLOW,1,Unusual_Resource_Access
EVT_11025,10.0,ALLOW,0,
EVT_11026,10.0,ALLOW,0,
EVT_11027,30.0,ALLOW,0,
EVT_11028,10.0,ALLOW,0,
EVT_11029,25.0,ALLOW,0,
EVT_11030,70.0,CHALLENGE,1,New_Device_Sensitive
EVT_11031,25.0,ALLOW,0,
EVT_11032,35.0,ALLOW,0,
EVT_11033,10.0,ALLOW,0,
EVT_11034,25.0,ALLOW,0,
EVT_11035,25.0,ALLOW,0,
EVT_11036,10.0,ALLOW,0,
EVT_11037,15.0,ALLOW,0,
EVT_11038,10.0,ALLOW,0,
EVT_11039,50.0,CHALLENGE,0,
EVT_11040,70.0,CHALLENGE,0,
EVT_11041,10.0,ALLOW,0,
EVT_11042,25.0,ALLOW,0,
EVT_11043,10.0,ALLOW,0,
EVT_11044,10.0,ALLOW,0,
EVT_11045,10.0,ALLOW,0,
EVT_11046,15.0,ALLOW,0,
EVT_11047,25.0,ALLOW,0,
EVT_11048,25.0,ALLOW,0,
EVT_11049,15.0,ALLOW,0,
EVT_11050,15.0,ALLOW,0,
EVT_11051,10.0,ALLOW,0,
EVT_11052,15.0,ALLOW,0,
EVT_11053,10.0,ALLOW,0,
EVT_11054,10.0,ALLOW,0,
EVT_11055,10.0,ALLOW,0,
EVT_11056,25.0,ALLOW,0,
EVT_11057,30.0,ALLOW,0,
EVT_11058,10.0,ALLOW,0,
EVT_11059,10.0,ALLOW,0,
EVT_11060,10.0,ALLOW,0,
EVT_11061,80.0,BLOCK,1,New_Device_Sensitive
EVT_11062,10.0,ALLOW,0,
EVT_11063,10.0,ALLOW,0,
EVT_11064,25.0,ALLOW,0,
EVT_11065,25.0,ALLOW,0,
EVT_11066,25.0,ALLOW,0,
EVT_11067,15.0,ALLOW,0,
EVT_11068,30.0,ALLOW,0,
EVT_11069,20.0,ALLOW,0,
EVT_11070,25.0,ALLOW,0,
EVT_11071,10.0,ALLOW,0,
EVT_11072,10.0,ALLOW,0,
EVT_11073,40.0,ALLOW,0,
EVT_11074,25.0,ALLOW,0,
EVT_11075,10.0,ALLOW,0,
EVT_11076,10.0,ALLOW,0,
EVT_11077,25.0,ALLOW,0,
EVT_11078,30.0,ALLOW,0,
EVT_11079,10.0,ALLOW,0,
EVT_11080,10.0,ALLOW,0,
EVT_11081,50.0,CHALLENGE,0,
EVT_11082,10.0,ALLOW,0,
EVT_11083,15.0,ALLOW,0,
EVT_11084,30.0,ALLOW,0,
EVT_11085,10.0,ALLOW,0,
EVT_11086,10.0,ALLOW,0,
EVT_11087,45.0,CHALLENGE,0,
EVT_11088,25.0,ALLOW,0,
EVT_11089,40.0,ALLOW,0,
EVT_11090,25.0,ALLOW,0,
EVT_11091,80.0,BLOCK,1,New_Device_Sensitive
EVT_11092,10.0,ALLOW,0,
EVT_11093,30.0,ALLOW,0,
EVT_11094,10.0,ALLOW,0,
EVT_11095,10.0,ALLOW,0,
EVT_11096,10.0,ALLOW,0,
EVT_11097,45.0,CHALLENGE,1,Impossible_Travel
EVT_11098,10.0,ALLOW,0,
EVT_11099,10.0,ALLOW,0,
EVT_11100,25.0,ALLOW,0,
EVT_11101,35.0,ALLOW,0,
EVT_11102,45.0,CHALLENGE,1,Impossible_Travel
EVT_11103,10.0,ALLOW,0,
EVT_11104,60.0,CHALLENGE,0,
EVT_11105,10.0,ALLOW,0,
EVT_11106,10.0,ALLOW,0,
EVT_11107,25.0,ALLOW,0,
EVT_11108,10.0,ALLOW,0,
EVT_11109,10.0,ALLOW,0,
EVT_11110,10.0,ALLOW,0,
EVT_11111,25.0,ALLOW,0,
EVT_11112,15.0,ALLOW,0,
EVT_11113,10.0,ALLOW,0,
EVT_11114,15.0,ALLOW,0,
EVT_11115,35.0,ALLOW,1,Unusual_Resource_Access
EVT_11116,10.0,ALLOW,0,
EVT_11117,40.0,ALLOW,0,
EVT_11118,10.0,ALLOW,0,
EVT_11119,10.0,ALLOW,0,
EVT_11120,10.0,ALLOW,0,
EVT_11121,25.0,ALLOW,0,
EVT_11122,15.0,ALLOW,0,
EVT_11123,10.0,ALLOW,0,
EVT_11124,10.0,ALLOW,0,
EVT_11125,10.0,ALLOW,0,
EVT_11126,15.0,ALLOW,0,
EVT_11127,10.0,ALLOW,0,
EVT_11128,10.0,ALLOW,0,
EVT_11129,15.0,ALLOW,0,
EVT_11130,25.0,ALLOW,0,
EVT_11131,40.0,ALLOW,0,
EVT_11132,10.0,ALLOW,0,
EVT_11133,25.0,ALLOW,0,
EVT_11134,25.0,ALLOW,0,
EVT_11135,10.0,ALLOW,0,
EVT_11136,10.0,ALLOW,0,
EVT_11137,25.0,ALLOW,0,
EVT_11138,15.0,ALLOW,0,
EVT_11139,10.0,ALLOW,0,
EVT_11140,25.0,ALLOW,0,
EVT_11141,15.0,ALLOW,0,
EVT_11142,10.0,ALLOW,0,
EVT_11143,25.0,ALLOW,0,
EVT_11144,10.0,ALLOW,0,
EVT_11145,10.0,ALLOW,0,
EVT_11146,15.0,ALLOW,0,
EVT_11147,10.0,ALLOW,0,
EVT_11148,25.0,ALLOW,0,
EVT_11149,10.0,ALLOW,0,
EVT_11150,25.0,ALLOW,0,
EVT_11151,60.0,CHALLENGE,0,
EVT_11152,55.0,CHALLENGE,0,
EVT_11153,25.0,ALLOW,0,
EVT_11154,10.0,ALLOW,0,
EVT_11155,50.0,CHALLENGE,0,
EVT_11156,10.0,ALLOW,0,
EVT_11157,30.0,ALLOW,0,
EVT_11158,85.0,BLOCK,1,New_Device_Sensitive
EVT_11159,25.0,ALLOW,0,
EVT_11160,10.0,ALLOW,0,
EVT_11161,35.0,ALLOW,0,
EVT_11162,15.0,ALLOW,0,
EVT_11163,10.0,ALLOW,0,
EVT_11164,10.0,ALLOW,0,
EVT_11165,10.0,ALLOW,0,
EVT_11166,25.0,ALLOW,0,
EVT_11167,25.0,ALLOW,0,
EVT_11168,10.0,ALLOW,0,
EVT_11169,10.0,ALLOW,0,
EVT_11170,85.0,BLOCK,1,New_Device_Sensitive
EVT_11171,50.0,CHALLENGE,0,
EVT_11172,10.0,ALLOW,0,
EVT_11173,15.0,ALLOW,0,
EVT_11174,25.0,ALLOW,0,
EVT_11175,10.0,ALLOW,0,
EVT_11176,10.0,ALLOW,0,
EVT_11177,10.0,ALLOW,0,
EVT_11178,15.0,ALLOW,0,
EVT_11179,10.0,ALLOW,0,
EVT_11180,10.0,ALLOW,0,
EVT_11181,15.0,ALLOW,0,
EVT_11182,10.0,ALLOW,0,
EVT_11183,10.0,ALLOW,0,
EVT_11184,10.0,ALLOW,0,
EVT_11185,10.0,ALLOW,0,
EVT_11186,40.0,ALLOW,0,
EVT_11187,10.0,ALLOW,0,
EVT_11188,15.0,ALLOW,0,
EVT_11189,10.0,ALLOW,0,
EVT_11190,15.0,ALLOW,0,
EVT_11191,45.0,CHALLENGE,0,
EVT_11192,30.0,ALLOW,0,
EVT_11193,25.0,ALLOW,0,
EVT_11194,25.0,ALLOW,0,
EVT_11195,45.0,CHALLENGE,0,
EVT_11196,25.0,ALLOW,0,
EVT_11197,10.0,ALLOW,0,
EVT_11198,10.0,ALLOW,0,
EVT_11199,10.0,ALLOW,0,
EVT_11200,25.0,ALLOW,0,
EVT_11201,10.0,ALLOW,0,
EVT_11202,10.0,ALLOW,0,
EVT_11203,20.0,ALLOW,0,
EVT_11204,70.0,CHALLENGE,1,New_Device_Sensitive
EVT_11205,10.0,ALLOW,0,
EVT_11206,10.0,ALLOW,0,
EVT_11207,15.0,ALLOW,0,
EVT_11208,15.0,ALLOW,0,
EVT_11209,10.0,ALLOW,0,
EVT_11210,10.0,ALLOW,0,
EVT_11211,10.0,ALLOW,0,
EVT_11212,10.0,ALLOW,0,
EVT_11213,10.0,ALLOW,0,
EVT_11214,10.0,ALLOW,0,
EVT_11215,10.0,ALLOW,0,
EVT_11216,10.0,ALLOW,0,
EVT_11217,10.0,ALLOW,0,
EVT_11218,10.0,ALLOW,0,
EVT_11219,10.0,ALLOW,0,
EVT_11220,10.0,ALLOW,0,
EVT_11221,10.0,ALLOW,0,
EVT_11222,10.0,ALLOW,0,
EVT_11223,10.0,ALLOW,0,
EVT_11224,10.0,ALLOW,0,
EVT_11225,10.0,ALLOW,0,
EVT_11226,25.0,ALLOW,0,
EVT_11227,10.0,ALLOW,0,
EVT_11228,15.0,ALLOW,0,
EVT_11229,10.0,ALLOW,0,
EVT_11230,10.0,ALLOW,0,
EVT_11231,25.0,ALLOW,0,
EVT_11232,10.0,ALLOW,0,
EVT_11233,10.0,ALLOW,0,
EVT_11234,25.0,ALLOW,0,
EVT_11235,10.0,ALLOW,0,
EVT_11236,25.0,ALLOW,0,
EVT_11237,25.0,ALLOW,0,
EVT_11238,25.0,ALLOW,0,
EVT_11239,10.0,ALLOW,0,
EVT_11240,25.0,ALLOW,0,
EVT_11241,10.0,ALLOW,0,
EVT_11242,15.0,ALLOW,0,
EVT_11243,15.0,ALLOW,0,
EVT_11244,10.0,ALLOW,0,
EVT_11245,35.0,ALLOW,0,
EVT_11246,30.0,ALLOW,0,
EVT_11247,10.0,ALLOW,0,
EVT_11248,10.0,ALLOW,0,
EVT_11249,25.0,ALLOW,0,
EVT_11250,45.0,CHALLENGE,0,
EVT_11251,25.0,ALLOW,0,
EVT_11252,25.0,ALLOW,0,
EVT_11253,10.0,ALLOW,0,
EVT_11254,20.0,ALLOW,0,
EVT_11255,10.0,ALLOW,0,
EVT_11256,25.0,ALLOW,0,
EVT_11257,15.0,ALLOW,0,
EVT_11258,25.0,ALLOW,0,
EVT_11259,10.0,ALLOW,0,
EVT_11260,50.0,CHALLENGE,0,
EVT_11261,30.0,ALLOW,0,
EVT_11262,10.0,ALLOW,0,
EVT_11263,10.0,ALLOW,0,
EVT_11264,10.0,ALLOW,0,
EVT_11265,10.0,ALLOW,0,
EVT_11266,10.0,ALLOW,0,
EVT_11267,10.0,ALLOW,0,
EVT_11268,10.0,ALLOW,0,
EVT_11269,40.0,ALLOW,0,
EVT_11270,15.0,ALLOW,0,
EVT_11271,10.0,ALLOW,0,
EVT_11272,25.0,ALLOW,0,
EVT_11273,30.0,ALLOW,0,
EVT_11274,10.0,ALLOW,0,
EVT_11275,10.0,ALLOW,0,
EVT_11276,70.0,CHALLENGE,0,
EVT_11277,10.0,ALLOW,0,
EVT_11278,10.0,ALLOW,0,
EVT_11279,10.0,ALLOW,0,
EVT_11280,25.0,ALLOW,0,
EVT_11281,10.0,ALLOW,0,
EVT_11282,40.0,ALLOW,0,
EVT_11283,10.0,ALLOW,0,
EVT_11284,15.0,ALLOW,0,
EVT_11285,10.0,ALLOW,0,
EVT_11286,10.0,ALLOW,0,
EVT_11287,10.0,ALLOW,0,
EVT_11288,10.0,ALLOW,0,
EVT_11289,25.0,ALLOW,0,
EVT_11290,10.0,ALLOW,0,
EVT_11291,10.0,ALLOW,0,
EVT_11292,10.0,ALLOW,0,
EVT_11293,15.0,ALLOW,0,
EVT_11294,25.0,ALLOW,0,
EVT_11295,10.0,ALLOW,0,
EVT_11296,10.0,ALLOW,0,
EVT_11297,10.0,ALLOW,0,
EVT_11298,10.0,ALLOW,0,
EVT_11299,15.0,ALLOW,0,
EVT_11300,30.0,ALLOW,0,
EVT_11301,25.0,ALLOW,0,
EVT_11302,25.0,ALLOW,0,
EVT_11303,35.0,ALLOW,0,
EVT_11304,10.0,ALLOW,0,
EVT_11305,10.0,ALLOW,0,
EVT_11306,85.0,BLOCK,1,New_Device_Sensitive
EVT_11307,50.0,CHALLENGE,0,
EVT_11308,10.0,ALLOW,0,
EVT_11309,15.0,ALLOW,0,
EVT_11310,15.0,ALLOW,0,
EVT_11311,10.0,ALLOW,0,
EVT_11312,10.0,ALLOW,0,
EVT_11313,10.0,ALLOW,0,
EVT_11314,10.0,ALLOW,0,
EVT_11315,10.0,ALLOW,0,
EVT_11316,10.0,ALLOW,0,
EVT_11317,25.0,ALLOW,0,
EVT_11318,10.0,ALLOW,0,
EVT_11319,10.0,ALLOW,0,
EVT_11320,30.0,ALLOW,0,
EVT_11321,25.0,ALLOW,0,
EVT_11322,10.0,ALLOW,0,
EVT_11323,15.0,ALLOW,0,
EVT_11324,25.0,ALLOW,0,
EVT_11325,10.0,ALLOW,0,
EVT_11326,10.0,ALLOW,0,
EVT_11327,50.0,CHALLENGE,0,
EVT_11328,25.0,ALLOW,0,
EVT_11329,25.0,ALLOW,0,
EVT_11330,10.0,ALLOW,0,
EVT_11331,10.0,ALLOW,0,
EVT_11332,35.0,ALLOW,0,
EVT_11333,45.0,CHALLENGE,0,
EVT_11334,20.0,ALLOW,0,
EVT_11335,25.0,ALLOW,0,
EVT_11336,10.0,ALLOW,0,
EVT_11337,25.0,ALLOW,0,
EVT_11338,10.0,ALLOW,0,
EVT_11339,10.0,ALLOW,0,
EVT_11340,35.0,ALLOW,1,Unusual_Resource_Access
EVT_11341,15.0,ALLOW,0,
EVT_11342,25.0,ALLOW,0,
EVT_11343,45.0,CHALLENGE,0,
EVT_11344,10.0,ALLOW,0,
EVT_11345,25.0,ALLOW,0,
EVT_11346,25.0,ALLOW,0,
EVT_11347,10.0,ALLOW,0,
EVT_11348,40.0,ALLOW,0,
EVT_11349,10.0,ALLOW,0,
EVT_11350,15.0,ALLOW,0,
EVT_11351,10.0,ALLOW,0,
EVT_11352,15.0,ALLOW,0,
EVT_11353,10.0,ALLOW,0,
EVT_11354,45.0,CHALLENGE,1,Impossible_Travel
EVT_11355,10.0,ALLOW,0,
EVT_11356,10.0,ALLOW,0,
EVT_11357,10.0,ALLOW,0,
EVT_11358,10.0,ALLOW,0,
EVT_11359,30.0,ALLOW,0,
EVT_11360,10.0,ALLOW,0,
EVT_11361,70.0,CHALLENGE,1,New_Device_Sensitive
EVT_11362,10.0,ALLOW,0,
EVT_11363,30.0,ALLOW,0,
EVT_11364,10.0,ALLOW,0,
EVT_11365,10.0,ALLOW,0,
EVT_11366,10.0,ALLOW,0,
EVT_11367,30.0,ALLOW,0,
EVT_11368,10.0,ALLOW,0,
EVT_11369,25.0,ALLOW,0,
EVT_11370,35.0,ALLOW,0,
EVT_11371,25.0,ALLOW,0,
EVT_11372,10.0,ALLOW,0,
EVT_11373,10.0,ALLOW,0,
EVT_11374,10.0,ALLOW,0,
EVT_11375,10.0,ALLOW,0,
EVT_11376,10.0,ALLOW,0,
EVT_11377,10.0,ALLOW,0,
EVT_11378,15.0,ALLOW,0,
EVT_11379,10.0,ALLOW,0,
EVT_11380,35.0,ALLOW,0,
EVT_11381,15.0,ALLOW,0,
